Brand_ID,CurrencyKey,UnitCost,Exch,EURO,SCD_EffectiveDate
ctoso0000605            ,7,38.7939,1.1,42.67329,10-01-2014
ctoso0000606            ,7,38.7939,1.1,42.67329,10-01-2014
ctoso0000607            ,7,27.7658,1.1,30.54238,10-01-2014
ctoso0000608            ,7,27.7658,1.1,30.54238,10-01-2014
ctoso0000609            ,7,27.7658,1.1,30.54238,10-01-2014
ctoso0000610            ,7,27.7658,1.1,30.54238,10-01-2014
ctoso0000611            ,7,12.6797,1.1,13.94767,10-01-2014
ctoso0000612            ,7,12.6797,1.1,13.94767,10-01-2014
ctoso0000613            ,7,12.6797,1.1,13.94767,10-01-2014
ctoso0000614            ,7,12.6797,1.1,13.94767,10-01-2014
ctoso0000615            ,7,76.9794,1.1,84.67734,10-01-2014
ctoso0000616            ,7,76.9794,1.1,84.67734,10-01-2014
ctoso0000617            ,7,76.9794,1.1,84.67734,10-01-2014
ctoso0000618            ,7,76.9794,1.1,84.67734,10-01-2014
ctoso0000619            ,7,4.5196,1.1,4.97156,10-01-2014
ctoso0000620            ,7,5.8781,1.1,6.46591,10-01-2014
ctoso0000621            ,7,7.6895,1.1,8.45845,10-01-2014
ctoso0000622            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000623            ,7,11.0193,1.1,12.12123,10-01-2014
ctoso0000624            ,7,11.8362,1.1,13.01982,10-01-2014
ctoso0000625            ,7,12.9889,1.1,14.28779,10-01-2014
ctoso0000626            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000627            ,7,15.9207,1.1,17.51277,10-01-2014
ctoso0000628            ,7,16.3291,1.1,17.96201,10-01-2014
ctoso0000629            ,7,12.6442,1.1,13.90862,10-01-2014
ctoso0000630            ,7,13.8252,1.1,15.20772,10-01-2014
ctoso0000631            ,7,14.7042,1.1,16.17462,10-01-2014
ctoso0000632            ,7,6.9348,1.1,7.62828,10-01-2014
ctoso0000633            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000634            ,7,10.6257,1.1,11.68827,10-01-2014
ctoso0000635            ,7,11.8362,1.1,13.01982,10-01-2014
ctoso0000636            ,7,12.3876,1.1,13.62636,10-01-2014
ctoso0000637            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000638            ,7,15.823,1.1,17.4053,10-01-2014
ctoso0000639            ,7,17.8919,1.1,19.68109,10-01-2014
ctoso0000640            ,7,18.6828,1.1,20.55108,10-01-2014
ctoso0000641            ,7,12.3876,1.1,13.62636,10-01-2014
ctoso0000642            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000643            ,7,6.4198,1.1,7.06178,10-01-2014
ctoso0000644            ,7,6.6633,1.1,7.32963,10-01-2014
ctoso0000645            ,7,12.3601,1.1,13.59611,10-01-2014
ctoso0000646            ,7,9.1191,1.1,10.03101,10-01-2014
ctoso0000647            ,7,7.2456,1.1,7.97016,10-01-2014
ctoso0000648            ,7,8.9859,1.1,9.88449,10-01-2014
ctoso0000649            ,7,9.3944,1.1,10.33384,10-01-2014
ctoso0000650            ,7,8.5775,1.1,9.43525,10-01-2014
ctoso0000651            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000652            ,7,4.5196,1.1,4.97156,10-01-2014
ctoso0000653            ,7,5.8781,1.1,6.46591,10-01-2014
ctoso0000654            ,7,7.6895,1.1,8.45845,10-01-2014
ctoso0000655            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000656            ,7,11.0193,1.1,12.12123,10-01-2014
ctoso0000657            ,7,11.8362,1.1,13.01982,10-01-2014
ctoso0000658            ,7,12.9889,1.1,14.28779,10-01-2014
ctoso0000659            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000660            ,7,15.9207,1.1,17.51277,10-01-2014
ctoso0000661            ,7,16.3291,1.1,17.96201,10-01-2014
ctoso0000662            ,7,12.6442,1.1,13.90862,10-01-2014
ctoso0000663            ,7,13.8252,1.1,15.20772,10-01-2014
ctoso0000664            ,7,14.7042,1.1,16.17462,10-01-2014
ctoso0000665            ,7,6.9348,1.1,7.62828,10-01-2014
ctoso0000666            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000667            ,7,10.6257,1.1,11.68827,10-01-2014
ctoso0000668            ,7,11.8362,1.1,13.01982,10-01-2014
ctoso0000669            ,7,12.3876,1.1,13.62636,10-01-2014
ctoso0000670            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000671            ,7,15.823,1.1,17.4053,10-01-2014
ctoso0000672            ,7,17.8919,1.1,19.68109,10-01-2014
ctoso0000673            ,7,18.6828,1.1,20.55108,10-01-2014
ctoso0000674            ,7,12.3876,1.1,13.62636,10-01-2014
ctoso0000675            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000676            ,7,6.4198,1.1,7.06178,10-01-2014
ctoso0000677            ,7,6.6633,1.1,7.32963,10-01-2014
ctoso0000678            ,7,12.3601,1.1,13.59611,10-01-2014
ctoso0000679            ,7,9.1191,1.1,10.03101,10-01-2014
ctoso0000680            ,7,7.2456,1.1,7.97016,10-01-2014
ctoso0000681            ,7,8.9859,1.1,9.88449,10-01-2014
ctoso0000682            ,7,9.3944,1.1,10.33384,10-01-2014
ctoso0000683            ,7,8.5775,1.1,9.43525,10-01-2014
ctoso0000684            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000685            ,7,4.5196,1.1,4.97156,10-01-2014
ctoso0000686            ,7,5.8781,1.1,6.46591,10-01-2014
ctoso0000687            ,7,7.6895,1.1,8.45845,10-01-2014
ctoso0000688            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000689            ,7,11.0193,1.1,12.12123,10-01-2014
ctoso0000690            ,7,11.8362,1.1,13.01982,10-01-2014
ctoso0000691            ,7,12.9889,1.1,14.28779,10-01-2014
ctoso0000692            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000693            ,7,15.9207,1.1,17.51277,10-01-2014
ctoso0000694            ,7,16.3291,1.1,17.96201,10-01-2014
ctoso0000695            ,7,12.6442,1.1,13.90862,10-01-2014
ctoso0000696            ,7,13.8252,1.1,15.20772,10-01-2014
ctoso0000697            ,7,14.7042,1.1,16.17462,10-01-2014
ctoso0000698            ,7,6.9348,1.1,7.62828,10-01-2014
ctoso0000699            ,7,9.3855,1.1,10.32405,10-01-2014
ctoso0000700            ,7,10.6257,1.1,11.68827,10-01-2014
ctoso0000701            ,7,11.8362,1.1,13.01982,10-01-2014
ctoso0000702            ,7,12.3876,1.1,13.62636,10-01-2014
ctoso0000703            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000704            ,7,15.823,1.1,17.4053,10-01-2014
ctoso0000705            ,7,17.8919,1.1,19.68109,10-01-2014
ctoso0000706            ,7,18.6828,1.1,20.55108,10-01-2014
ctoso0000707            ,7,12.3876,1.1,13.62636,10-01-2014
ctoso0000708            ,7,14.6953,1.1,16.16483,10-01-2014
ctoso0000709            ,7,6.4198,1.1,7.06178,10-01-2014
ctoso0000710            ,7,6.6633,1.1,7.32963,10-01-2014
phoco0000102            ,7,150.0704,1.1,165.07744,10-01-2014
phoco0000103            ,7,173.2807,1.1,190.60877,10-01-2014
phoco0000104            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000105            ,7,109.4292,1.1,120.37212,10-01-2014
phoco0000106            ,7,118.0067,1.1,129.80737,10-01-2014
phoco0000107            ,7,117.7308,1.1,129.50388,10-01-2014
phoco0000108            ,7,96.1364,1.1,105.75004,10-01-2014
phoco0000109            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000110            ,7,125.7673,1.1,138.34403,10-01-2014
phoco0000111            ,7,100.6358,1.1,110.69938,10-01-2014
phoco0000112            ,7,119.6405,1.1,131.60455,10-01-2014
phoco0000113            ,7,105.3536,1.1,115.88896,10-01-2014
phoco0000114            ,7,81.255,1.1,89.3805,10-01-2014
phoco0000115            ,7,118.4151,1.1,130.25661,10-01-2014
phoco0000116            ,7,122.9081,1.1,135.19891,10-01-2014
phoco0000117            ,7,77.1705,1.1,84.88755,10-01-2014
phoco0000118            ,7,81.6635,1.1,89.82985,10-01-2014
phoco0000119            ,7,150.0704,1.1,165.07744,10-01-2014
phoco0000120            ,7,173.2807,1.1,190.60877,10-01-2014
phoco0000121            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000122            ,7,109.4292,1.1,120.37212,10-01-2014
phoco0000123            ,7,118.0067,1.1,129.80737,10-01-2014
phoco0000124            ,7,117.7308,1.1,129.50388,10-01-2014
phoco0000125            ,7,96.1364,1.1,105.75004,10-01-2014
phoco0000126            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000127            ,7,125.7673,1.1,138.34403,10-01-2014
phoco0000128            ,7,100.6358,1.1,110.69938,10-01-2014
phoco0000129            ,7,119.6405,1.1,131.60455,10-01-2014
phoco0000130            ,7,105.3536,1.1,115.88896,10-01-2014
phoco0000131            ,7,81.255,1.1,89.3805,10-01-2014
phoco0000132            ,7,118.4151,1.1,130.25661,10-01-2014
phoco0000133            ,7,122.9081,1.1,135.19891,10-01-2014
phoco0000134            ,7,77.1705,1.1,84.88755,10-01-2014
phoco0000135            ,7,81.6635,1.1,89.82985,10-01-2014
phoco0000136            ,7,150.0704,1.1,165.07744,10-01-2014
phoco0000137            ,7,173.2807,1.1,190.60877,10-01-2014
phoco0000138            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000139            ,7,109.4292,1.1,120.37212,10-01-2014
phoco0000140            ,7,118.0067,1.1,129.80737,10-01-2014
phoco0000141            ,7,117.7308,1.1,129.50388,10-01-2014
phoco0000142            ,7,96.1364,1.1,105.75004,10-01-2014
phoco0000143            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000144            ,7,125.7673,1.1,138.34403,10-01-2014
phoco0000145            ,7,100.6358,1.1,110.69938,10-01-2014
phoco0000146            ,7,119.6405,1.1,131.60455,10-01-2014
phoco0000147            ,7,105.3536,1.1,115.88896,10-01-2014
phoco0000148            ,7,81.255,1.1,89.3805,10-01-2014
phoco0000149            ,7,118.4151,1.1,130.25661,10-01-2014
phoco0000150            ,7,122.9081,1.1,135.19891,10-01-2014
phoco0000151            ,7,77.1705,1.1,84.88755,10-01-2014
phoco0000152            ,7,81.6635,1.1,89.82985,10-01-2014
ctoso0000066            ,7,96.1364,1.1,105.75004,10-01-2014
ctoso0000067            ,7,122.4997,1.1,134.74967,10-01-2014
ctoso0000068            ,7,125.7673,1.1,138.34403,10-01-2014
ctoso0000069            ,7,100.6358,1.1,110.69938,10-01-2014
ctoso0000070            ,7,119.6405,1.1,131.60455,10-01-2014
ctoso0000071            ,7,105.3536,1.1,115.88896,10-01-2014
ctoso0000072            ,7,81.255,1.1,89.3805,10-01-2014
ctoso0000073            ,7,118.4151,1.1,130.25661,10-01-2014
ctoso0000074            ,7,122.9081,1.1,135.19891,10-01-2014
ctoso0000075            ,7,77.1705,1.1,84.88755,10-01-2014
ctoso0000076            ,7,81.6635,1.1,89.82985,10-01-2014
phoco0000001            ,7,58.3996,1.1,64.23956,10-01-2014
phoco0000002            ,7,85.9945,1.1,94.59395,10-01-2014
phoco0000003            ,7,89.7507,1.1,98.72577,10-01-2014
phoco0000004            ,7,109.8377,1.1,120.82147,10-01-2014
phoco0000005            ,7,84.9311,1.1,93.42421,10-01-2014
phoco0000006            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000007            ,7,108.1484,1.1,118.96324,10-01-2014
phoco0000008            ,7,109.0208,1.1,119.92288,10-01-2014
phoco0000009            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000010            ,7,126.5842,1.1,139.24262,10-01-2014
phoco0000011            ,7,58.3996,1.1,64.23956,10-01-2014
phoco0000012            ,7,85.9945,1.1,94.59395,10-01-2014
phoco0000013            ,7,89.7507,1.1,98.72577,10-01-2014
phoco0000014            ,7,109.8377,1.1,120.82147,10-01-2014
phoco0000015            ,7,84.9311,1.1,93.42421,10-01-2014
phoco0000016            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000017            ,7,108.1484,1.1,118.96324,10-01-2014
phoco0000018            ,7,109.0208,1.1,119.92288,10-01-2014
phoco0000019            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000020            ,7,126.5842,1.1,139.24262,10-01-2014
phoco0000021            ,7,58.3996,1.1,64.23956,10-01-2014
phoco0000022            ,7,85.9945,1.1,94.59395,10-01-2014
phoco0000023            ,7,89.7507,1.1,98.72577,10-01-2014
phoco0000024            ,7,109.8377,1.1,120.82147,10-01-2014
phoco0000025            ,7,84.9311,1.1,93.42421,10-01-2014
phoco0000026            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000027            ,7,108.1484,1.1,118.96324,10-01-2014
phoco0000028            ,7,109.0208,1.1,119.92288,10-01-2014
phoco0000029            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000030            ,7,126.5842,1.1,139.24262,10-01-2014
phoco0000031            ,7,58.3996,1.1,64.23956,10-01-2014
phoco0000032            ,7,85.9945,1.1,94.59395,10-01-2014
phoco0000033            ,7,89.7507,1.1,98.72577,10-01-2014
phoco0000034            ,7,109.8377,1.1,120.82147,10-01-2014
phoco0000035            ,7,84.9311,1.1,93.42421,10-01-2014
phoco0000036            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000037            ,7,108.1484,1.1,118.96324,10-01-2014
phoco0000038            ,7,109.0208,1.1,119.92288,10-01-2014
phoco0000039            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000040            ,7,126.5842,1.1,139.24262,10-01-2014
phoco0000041            ,7,58.3996,1.1,64.23956,10-01-2014
phoco0000042            ,7,85.9945,1.1,94.59395,10-01-2014
phoco0000043            ,7,89.7507,1.1,98.72577,10-01-2014
phoco0000044            ,7,109.8377,1.1,120.82147,10-01-2014
phoco0000045            ,7,84.9311,1.1,93.42421,10-01-2014
phoco0000046            ,7,93.917,1.1,103.3087,10-01-2014
phoco0000047            ,7,108.1484,1.1,118.96324,10-01-2014
phoco0000048            ,7,109.0208,1.1,119.92288,10-01-2014
phoco0000049            ,7,122.4997,1.1,134.74967,10-01-2014
phoco0000050            ,7,126.5842,1.1,139.24262,10-01-2014
phoco0000051            ,7,114.3306,1.1,125.76366,10-01-2014
phoco0000052            ,7,126.5842,1.1,139.24262,10-01-2014
phoco0000053            ,7,111.7911,1.1,122.97021,10-01-2014
phoco0000054            ,7,122.0912,1.1,134.30032,10-01-2014
phoco0000055            ,7,134.7532,1.1,148.22852,10-01-2014
phoco0000056            ,7,118.2642,1.1,130.09062,10-01-2014
phoco0000057            ,7,93.7137,1.1,103.08507,10-01-2014
phoco0000058            ,7,109.4292,1.1,120.37212,10-01-2014
phoco0000059            ,7,88.8469,1.1,97.73159,10-01-2014
phoco0000060            ,7,104.1283,1.1,114.54113,10-01-2014
phoco0000061            ,7,108.6123,1.1,119.47353,10-01-2014
phoco0000062            ,7,114.4372,1.1,125.88092,10-01-2014
phoco0000063            ,7,114.3306,1.1,125.76366,10-01-2014
phoco0000064            ,7,117.7308,1.1,129.50388,10-01-2014
phoco0000065            ,7,117.0921,1.1,128.80131,10-01-2014
phoco0000066            ,7,109.4292,1.1,120.37212,10-01-2014
phoco0000067            ,7,111.9047,1.1,123.09517,10-01-2014
phoco0000068            ,7,108.266,1.1,119.0926,10-01-2014
phoco0000069            ,7,110.2474,1.1,121.27214,10-01-2014
phoco0000070            ,7,122.0633,1.1,134.26963,10-01-2014
phoco0000071            ,7,102.8079,1.1,113.08869,10-01-2014
phoco0000072            ,7,122.0912,1.1,134.30032,10-01-2014
phoco0000073            ,7,134.7532,1.1,148.22852,10-01-2014
phoco0000074            ,7,108.7608,1.1,119.63688,10-01-2014
phoco0000075            ,7,89.3751,1.1,98.31261,10-01-2014
phoco0000076            ,7,109.4292,1.1,120.37212,10-01-2014
phoco0000077            ,7,88.8469,1.1,97.73159,10-01-2014
phoco0000078            ,7,104.1283,1.1,114.54113,10-01-2014
phoco0000079            ,7,99.8846,1.1,109.87306,10-01-2014
phoco0000080            ,7,114.4372,1.1,125.88092,10-01-2014
phoco0000081            ,7,114.3306,1.1,125.76366,10-01-2014
phoco0000082            ,7,117.7308,1.1,129.50388,10-01-2014
phoco0000083            ,7,117.0921,1.1,128.80131,10-01-2014
phoco0000084            ,7,109.4292,1.1,120.37212,10-01-2014
phoco0000085            ,7,121.6827,1.1,133.85097,10-01-2014
phoco0000086            ,7,99.5661,1.1,109.52271,10-01-2014
phoco0000087            ,7,105.1434,1.1,115.65774,10-01-2014
phoco0000088            ,7,126.5842,1.1,139.24262,10-01-2014
phoco0000089            ,7,111.7911,1.1,122.97021,10-01-2014
phoco0000090            ,7,122.0912,1.1,134.30032,10-01-2014
phoco0000091            ,7,123.9248,1.1,136.31728,10-01-2014
phoco0000092            ,7,118.2642,1.1,130.09062,10-01-2014
phoco0000093            ,7,97.1846,1.1,106.90306,10-01-2014
phoco0000094            ,7,105.521,1.1,116.0731,10-01-2014
phoco0000095            ,7,88.8469,1.1,97.73159,10-01-2014
phoco0000096            ,7,95.7608,1.1,105.33688,10-01-2014
phoco0000097            ,7,99.8846,1.1,109.87306,10-01-2014
phoco0000098            ,7,114.4372,1.1,125.88092,10-01-2014
phoco0000099            ,7,114.3306,1.1,125.76366,10-01-2014
phoco0000100            ,7,112.2803,1.1,123.50833,10-01-2014
phoco0000101            ,7,107.6829,1.1,118.45119,10-01-2014
svido0000126            ,7,21.4027,1.1,23.54297,10-01-2014
svido0000127            ,7,21.7783,1.1,23.95613,10-01-2014
svido0000128            ,7,22.1539,1.1,24.36929,10-01-2014
svido0000129            ,7,22.5296,1.1,24.78256,10-01-2014
svido0000130            ,7,22.9052,1.1,25.19572,10-01-2014
svido0000131            ,7,5.8781,1.1,6.46591,10-01-2014
svido0000132            ,7,64.4286,1.1,70.87146,10-01-2014
svido0000133            ,7,64.4286,1.1,70.87146,10-01-2014
svido0000134            ,7,64.4286,1.1,70.87146,10-01-2014
svido0000135            ,7,64.4286,1.1,70.87146,10-01-2014
svido0000136            ,7,64.4286,1.1,70.87146,10-01-2014
svido0000137            ,7,7.3432,1.1,8.07752,10-01-2014
svido0000138            ,7,5.6739,1.1,6.24129,10-01-2014
svido0000139            ,7,4.5196,1.1,4.97156,10-01-2014
svido0000140            ,7,6.7306,1.1,7.40366,10-01-2014
svido0000141            ,7,5.1678,1.1,5.68458,10-01-2014
svido0000142            ,7,7.3432,1.1,8.07752,10-01-2014
svido0000143            ,7,5.6739,1.1,6.24129,10-01-2014
svido0000144            ,7,4.5196,1.1,4.97156,10-01-2014
svido0000145            ,7,6.7306,1.1,7.40366,10-01-2014
svido0000146            ,7,5.1678,1.1,5.68458,10-01-2014
svido0000147            ,7,7.3432,1.1,8.07752,10-01-2014
svido0000148            ,7,5.6739,1.1,6.24129,10-01-2014
svido0000149            ,7,4.5196,1.1,4.97156,10-01-2014
svido0000150            ,7,6.7306,1.1,7.40366,10-01-2014
svido0000151            ,7,5.1678,1.1,5.68458,10-01-2014
svido0000152            ,7,22.7927,1.1,25.07197,10-01-2014
svido0000153            ,7,22.7927,1.1,25.07197,10-01-2014
svido0000154            ,7,22.7927,1.1,25.07197,10-01-2014
svido0000155            ,7,22.7927,1.1,25.07197,10-01-2014
svido0000156            ,7,65.3255,1.1,71.85805,10-01-2014
svido0000157            ,7,73.4945,1.1,80.84395,10-01-2014
svido0000158            ,7,49.7955,1.1,54.77505,10-01-2014
svido0000159            ,7,76.4868,1.1,84.13548,10-01-2014
svido0000160            ,7,85.3129,1.1,93.84419,10-01-2014
svido0000161            ,7,65.3255,1.1,71.85805,10-01-2014
svido0000162            ,7,73.4945,1.1,80.84395,10-01-2014
svido0000163            ,7,49.7955,1.1,54.77505,10-01-2014
svido0000164            ,7,76.4868,1.1,84.13548,10-01-2014
svido0000165            ,7,85.3129,1.1,93.84419,10-01-2014
svido0000166            ,7,65.3255,1.1,71.85805,10-01-2014
svido0000167            ,7,73.4945,1.1,80.84395,10-01-2014
svido0000168            ,7,49.7955,1.1,54.77505,10-01-2014
svido0000169            ,7,76.4868,1.1,84.13548,10-01-2014
svido0000170            ,7,85.3129,1.1,93.84419,10-01-2014
ctoso0000077            ,7,21.4027,1.1,23.54297,10-01-2014
ctoso0000078            ,7,21.7783,1.1,23.95613,10-01-2014
ctoso0000079            ,7,22.1539,1.1,24.36929,10-01-2014
ctoso0000080            ,7,22.5296,1.1,24.78256,10-01-2014
ctoso0000081            ,7,22.9052,1.1,25.19572,10-01-2014
ctoso0000082            ,7,5.8781,1.1,6.46591,10-01-2014
ctoso0000083            ,7,64.4286,1.1,70.87146,10-01-2014
ctoso0000084            ,7,64.4286,1.1,70.87146,10-01-2014
ctoso0000085            ,7,64.4286,1.1,70.87146,10-01-2014
ctoso0000086            ,7,64.4286,1.1,70.87146,10-01-2014
ctoso0000087            ,7,64.4286,1.1,70.87146,10-01-2014
ctoso0000088            ,7,7.3432,1.1,8.07752,10-01-2014
ctoso0000089            ,7,5.6739,1.1,6.24129,10-01-2014
ctoso0000090            ,7,4.5196,1.1,4.97156,10-01-2014
ctoso0000091            ,7,6.7306,1.1,7.40366,10-01-2014
ctoso0000092            ,7,5.1678,1.1,5.68458,10-01-2014
ctoso0000093            ,7,7.3432,1.1,8.07752,10-01-2014
ctoso0000094            ,7,5.6739,1.1,6.24129,10-01-2014
ctoso0000095            ,7,4.5196,1.1,4.97156,10-01-2014
ctoso0000096            ,7,6.7306,1.1,7.40366,10-01-2014
ctoso0000097            ,7,5.1678,1.1,5.68458,10-01-2014
ctoso0000098            ,7,7.3432,1.1,8.07752,10-01-2014
ctoso0000099            ,7,5.6739,1.1,6.24129,10-01-2014
ctoso0000100            ,7,4.5196,1.1,4.97156,10-01-2014
ctoso0000101            ,7,6.7306,1.1,7.40366,10-01-2014
ctoso0000102            ,7,5.1678,1.1,5.68458,10-01-2014
ctoso0000103            ,7,22.7927,1.1,25.07197,10-01-2014
ctoso0000104            ,7,22.7927,1.1,25.07197,10-01-2014
ctoso0000105            ,7,22.7927,1.1,25.07197,10-01-2014
ctoso0000106            ,7,22.7927,1.1,25.07197,10-01-2014
ctoso0000107            ,7,65.3255,1.1,71.85805,10-01-2014
ctoso0000108            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000109            ,7,49.7955,1.1,54.77505,10-01-2014
ctoso0000110            ,7,76.4868,1.1,84.13548,10-01-2014
ctoso0000111            ,7,85.3129,1.1,93.84419,10-01-2014
ctoso0000112            ,7,65.3255,1.1,71.85805,10-01-2014
ctoso0000113            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000114            ,7,49.7955,1.1,54.77505,10-01-2014
ctoso0000115            ,7,76.4868,1.1,84.13548,10-01-2014
ctoso0000116            ,7,85.3129,1.1,93.84419,10-01-2014
ctoso0000117            ,7,65.3255,1.1,71.85805,10-01-2014
ctoso0000118            ,7,73.4945,1.1,80.84395,10-01-2014
ctoso0000119            ,7,49.7955,1.1,54.77505,10-01-2014
ctoso0000120            ,7,76.4868,1.1,84.13548,10-01-2014
ctoso0000121            ,7,85.3129,1.1,93.84419,10-01-2014
ttoys0000121            ,7,2.3974,1.1,2.63714,10-01-2014
ttoys0000122            ,7,3.1611,1.1,3.47721,10-01-2014
ttoys0000123            ,7,2.5886,1.1,2.84746,10-01-2014
ttoys0000124            ,7,3.6672,1.1,4.03392,10-01-2014
ttoys0000125            ,7,2.2554,1.1,2.48094,10-01-2014
ttoys0000126            ,7,4.9724,1.1,5.46964,10-01-2014
ttoys0000127            ,7,2.3974,1.1,2.63714,10-01-2014
ttoys0000128            ,7,3.1611,1.1,3.47721,10-01-2014
ttoys0000129            ,7,2.5886,1.1,2.84746,10-01-2014
ttoys0000130            ,7,3.6672,1.1,4.03392,10-01-2014
ttoys0000131            ,7,2.2554,1.1,2.48094,10-01-2014
ttoys0000132            ,7,4.9724,1.1,5.46964,10-01-2014
ttoys0000133            ,7,2.3974,1.1,2.63714,10-01-2014
ttoys0000134            ,7,3.1611,1.1,3.47721,10-01-2014
ttoys0000135            ,7,2.5886,1.1,2.84746,10-01-2014
ttoys0000136            ,7,3.6672,1.1,4.03392,10-01-2014
ttoys0000137            ,7,2.2554,1.1,2.48094,10-01-2014
ttoys0000138            ,7,4.9724,1.1,5.46964,10-01-2014
ttoys0000139            ,7,2.3974,1.1,2.63714,10-01-2014
ttoys0000140            ,7,3.1611,1.1,3.47721,10-01-2014
ttoys0000141            ,7,2.5886,1.1,2.84746,10-01-2014
ttoys0000142            ,7,3.6672,1.1,4.03392,10-01-2014
ttoys0000143            ,7,2.2554,1.1,2.48094,10-01-2014
ttoys0000144            ,7,4.9724,1.1,5.46964,10-01-2014
svido0000171            ,7,2.4418,1.1,2.68598,10-01-2014
svido0000172            ,7,3.1611,1.1,3.47721,10-01-2014
svido0000173            ,7,2.5804,1.1,2.83844,10-01-2014
svido0000174            ,7,3.6228,1.1,3.98508,10-01-2014
svido0000175            ,7,2.2554,1.1,2.48094,10-01-2014
svido0000176            ,7,4.9991,1.1,5.49901,10-01-2014
svido0000177            ,7,2.4418,1.1,2.68598,10-01-2014
svido0000178            ,7,3.1611,1.1,3.47721,10-01-2014
svido0000179            ,7,2.5804,1.1,2.83844,10-01-2014
svido0000180            ,7,3.6228,1.1,3.98508,10-01-2014
svido0000181            ,7,2.2554,1.1,2.48094,10-01-2014
svido0000182            ,7,4.9991,1.1,5.49901,10-01-2014
svido0000183            ,7,2.4418,1.1,2.68598,10-01-2014
svido0000184            ,7,3.1611,1.1,3.47721,10-01-2014
svido0000185            ,7,2.5804,1.1,2.83844,10-01-2014
svido0000186            ,7,3.6228,1.1,3.98508,10-01-2014
svido0000187            ,7,2.2554,1.1,2.48094,10-01-2014
svido0000188            ,7,4.9991,1.1,5.49901,10-01-2014
svido0000189            ,7,2.4418,1.1,2.68598,10-01-2014
svido0000190            ,7,3.1611,1.1,3.47721,10-01-2014
svido0000191            ,7,2.5804,1.1,2.83844,10-01-2014
svido0000192            ,7,3.6228,1.1,3.98508,10-01-2014
ttoys0000001            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000002            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000003            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000004            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000005            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000006            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000007            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000008            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000009            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000010            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000011            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000012            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000013            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000014            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000015            ,7,28.6359,1.1,31.49949,10-01-2014
ttoys0000016            ,7,25.3506,1.1,27.88566,10-01-2014
ttoys0000017            ,7,25.3506,1.1,27.88566,10-01-2014
ttoys0000018            ,7,25.3506,1.1,27.88566,10-01-2014
ttoys0000019            ,7,23.3135,1.1,25.64485,10-01-2014
ttoys0000020            ,7,23.3135,1.1,25.64485,10-01-2014
ttoys0000021            ,7,22.8644,1.1,25.15084,10-01-2014
ttoys0000022            ,7,32.5873,1.1,35.84603,10-01-2014
ttoys0000023            ,7,29.1684,1.1,32.08524,10-01-2014
ttoys0000024            ,7,31.7171,1.1,34.88881,10-01-2014
ttoys0000025            ,7,29.586,1.1,32.5446,10-01-2014
ttoys0000026            ,7,29.586,1.1,32.5446,10-01-2014
ttoys0000027            ,7,10.3178,1.1,11.34958,10-01-2014
