DateSK	DateAK	DatetimeAK	CalendarYear	CalendarYearLabel	CalendarQuarter	CalendarYearQuarter	CalendarQuarterLabel	CalendarMonth	CalendarYearMonth	CalendarMonthLabel	CalendarMonthAbbreviation	DayNumberOfYear	CalendarYearDay	CalendarWeek	CalendarWeekLabel	CalendarYearWeek	CalendarDayOfWeek	CalendarDayOfWeekLabel	IsWorkDay	NorthAmericaSeason	EuropeSeason	AsiaSeason
20130616	16-06-2013	16-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	167	2013167	25	25	201325	1	Sun	0	None	None	None
20130617	17-06-2013	17-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	168	2013168	25	25	201325	2	Mon	1	None	None	None
20130618	18-06-2013	18-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	169	2013169	25	25	201325	3	Tue	1	None	None	None
20130619	19-06-2013	19-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	170	2013170	25	25	201325	4	Wed	1	None	None	None
20130620	20-06-2013	20-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	171	2013171	25	25	201325	5	Thu	1	None	None	None
20130621	21-06-2013	21-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	172	2013172	25	25	201325	6	Fri	1	None	None	None
20130622	22-06-2013	22-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	173	2013173	25	25	201325	7	Sat	0	None	None	None
20130623	23-06-2013	23-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	174	2013174	26	26	201326	1	Sun	0	None	None	None
20130624	24-06-2013	24-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	175	2013175	26	26	201326	2	Mon	1	None	None	None
20130625	25-06-2013	25-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	176	2013176	26	26	201326	3	Tue	1	None	None	None
20130626	26-06-2013	26-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	177	2013177	26	26	201326	4	Wed	1	None	None	None
20130627	27-06-2013	27-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	178	2013178	26	26	201326	5	Thu	1	None	None	None
20130628	28-06-2013	28-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	179	2013179	26	26	201326	6	Fri	1	None	None	None
20130629	29-06-2013	29-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	180	2013180	26	26	201326	7	Sat	0	None	None	None
20130630	30-06-2013	30-06-2013 12:00:00 AM	2013	2013	2	201302	Q2	6	201306	June	Jun	181	2013181	27	27	201327	1	Sun	0	None	None	None
20130701	01-07-2013	01-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	182	2013182	27	27	201327	2	Mon	1	Back to School	Back to School	None
20130702	02-07-2013	02-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	183	2013183	27	27	201327	3	Tue	1	Back to School	Back to School	None
20130703	03-07-2013	03-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	184	2013184	27	27	201327	4	Wed	1	Back to School	Back to School	None
20130704	04-07-2013	04-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	185	2013185	27	27	201327	5	Thu	1	Back to School	Back to School	None
20130705	05-07-2013	05-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	186	2013186	27	27	201327	6	Fri	1	Back to School	Back to School	None
20130706	06-07-2013	06-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	187	2013187	27	27	201327	7	Sat	0	Back to School	Back to School	None
20130707	07-07-2013	07-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	188	2013188	28	28	201328	1	Sun	0	Back to School	Back to School	None
20130708	08-07-2013	08-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	189	2013189	28	28	201328	2	Mon	1	Back to School	Back to School	None
20130709	09-07-2013	09-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	190	2013190	28	28	201328	3	Tue	1	Back to School	Back to School	None
20130710	10-07-2013	10-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	191	2013191	28	28	201328	4	Wed	1	Back to School	Back to School	None
20130711	11-07-2013	11-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	192	2013192	28	28	201328	5	Thu	1	Back to School	Back to School	None
20130712	12-07-2013	12-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	193	2013193	28	28	201328	6	Fri	1	Back to School	Back to School	None
20130713	13-07-2013	13-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	194	2013194	28	28	201328	7	Sat	0	Back to School	Back to School	None
20130714	14-07-2013	14-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	195	2013195	29	29	201329	1	Sun	0	Back to School	Back to School	None
20130715	15-07-2013	15-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	196	2013196	29	29	201329	2	Mon	1	Back to School	Back to School	None
20130716	16-07-2013	16-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	197	2013197	29	29	201329	3	Tue	1	Back to School	Back to School	None
20130717	17-07-2013	17-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	198	2013198	29	29	201329	4	Wed	1	Back to School	Back to School	None
20130718	18-07-2013	18-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	199	2013199	29	29	201329	5	Thu	1	Back to School	Back to School	None
20130719	19-07-2013	19-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	200	2013200	29	29	201329	6	Fri	1	Back to School	Back to School	None
20130720	20-07-2013	20-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	201	2013201	29	29	201329	7	Sat	0	Back to School	Back to School	None
20130721	21-07-2013	21-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	202	2013202	30	30	201330	1	Sun	0	Back to School	Back to School	None
20130722	22-07-2013	22-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	203	2013203	30	30	201330	2	Mon	1	Back to School	Back to School	None
20130723	23-07-2013	23-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	204	2013204	30	30	201330	3	Tue	1	Back to School	Back to School	None
20130724	24-07-2013	24-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	205	2013205	30	30	201330	4	Wed	1	Back to School	Back to School	None
20130725	25-07-2013	25-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	206	2013206	30	30	201330	5	Thu	1	Back to School	Back to School	None
20130726	26-07-2013	26-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	207	2013207	30	30	201330	6	Fri	1	Back to School	Back to School	None
20130727	27-07-2013	27-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	208	2013208	30	30	201330	7	Sat	0	Back to School	Back to School	None
20130728	28-07-2013	28-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	209	2013209	31	31	201331	1	Sun	0	Back to School	Back to School	None
20130729	29-07-2013	29-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	210	2013210	31	31	201331	2	Mon	1	Back to School	Back to School	None
20130730	30-07-2013	30-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	211	2013211	31	31	201331	3	Tue	1	Back to School	Back to School	None
20130731	31-07-2013	31-07-2013 12:00:00 AM	2013	2013	3	201303	Q3	7	201307	July	Jul	212	2013212	31	31	201331	4	Wed	1	Back to School	Back to School	None
20130801	01-08-2013	01-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	213	2013213	31	31	201331	5	Thu	1	Back to School	Back to School	None
20130802	02-08-2013	02-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	214	2013214	31	31	201331	6	Fri	1	Back to School	Back to School	None
20130803	03-08-2013	03-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	215	2013215	31	31	201331	7	Sat	0	Back to School	Back to School	None
20130804	04-08-2013	04-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	216	2013216	32	32	201332	1	Sun	0	Back to School	Back to School	None
20130805	05-08-2013	05-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	217	2013217	32	32	201332	2	Mon	1	Back to School	Back to School	None
20130806	06-08-2013	06-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	218	2013218	32	32	201332	3	Tue	1	Back to School	Back to School	None
20130807	07-08-2013	07-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	219	2013219	32	32	201332	4	Wed	1	Back to School	Back to School	None
20130808	08-08-2013	08-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	220	2013220	32	32	201332	5	Thu	1	Back to School	Back to School	None
20130809	09-08-2013	09-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	221	2013221	32	32	201332	6	Fri	1	Back to School	Back to School	None
20130810	10-08-2013	10-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	222	2013222	32	32	201332	7	Sat	0	Back to School	Back to School	None
20130811	11-08-2013	11-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	223	2013223	33	33	201333	1	Sun	0	Back to School	Back to School	None
20130812	12-08-2013	12-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	224	2013224	33	33	201333	2	Mon	1	Back to School	Back to School	None
20130813	13-08-2013	13-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	225	2013225	33	33	201333	3	Tue	1	Back to School	Back to School	None
20130814	14-08-2013	14-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	226	2013226	33	33	201333	4	Wed	1	Back to School	Back to School	None
20130815	15-08-2013	15-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	227	2013227	33	33	201333	5	Thu	1	Back to School	Back to School	None
20130816	16-08-2013	16-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	228	2013228	33	33	201333	6	Fri	1	Back to School	Back to School	None
20130817	17-08-2013	17-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	229	2013229	33	33	201333	7	Sat	0	Back to School	Back to School	None
20130818	18-08-2013	18-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	230	2013230	34	34	201334	1	Sun	0	Back to School	Back to School	None
20130819	19-08-2013	19-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	231	2013231	34	34	201334	2	Mon	1	Back to School	Back to School	None
20130820	20-08-2013	20-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	232	2013232	34	34	201334	3	Tue	1	Back to School	Back to School	None
20130821	21-08-2013	21-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	233	2013233	34	34	201334	4	Wed	1	Back to School	Back to School	None
20130822	22-08-2013	22-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	234	2013234	34	34	201334	5	Thu	1	Back to School	Back to School	None
20130823	23-08-2013	23-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	235	2013235	34	34	201334	6	Fri	1	Back to School	Back to School	None
20130824	24-08-2013	24-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	236	2013236	34	34	201334	7	Sat	0	Back to School	Back to School	None
20130825	25-08-2013	25-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	237	2013237	35	35	201335	1	Sun	0	Back to School	Back to School	None
20130826	26-08-2013	26-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	238	2013238	35	35	201335	2	Mon	1	Back to School	Back to School	None
20130827	27-08-2013	27-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	239	2013239	35	35	201335	3	Tue	1	Back to School	Back to School	None
20130828	28-08-2013	28-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	240	2013240	35	35	201335	4	Wed	1	Back to School	Back to School	None
20130829	29-08-2013	29-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	241	2013241	35	35	201335	5	Thu	1	Back to School	Back to School	None
20130830	30-08-2013	30-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	242	2013242	35	35	201335	6	Fri	1	Back to School	Back to School	None
20130831	31-08-2013	31-08-2013 12:00:00 AM	2013	2013	3	201303	Q3	8	201308	August	Aug	243	2013243	35	35	201335	7	Sat	0	Back to School	Back to School	None
20130901	01-09-2013	01-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	244	2013244	36	36	201336	1	Sun	0	Back to School	None	None
20130902	02-09-2013	02-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	245	2013245	36	36	201336	2	Mon	1	Back to School	None	None
20130903	03-09-2013	03-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	246	2013246	36	36	201336	3	Tue	1	Back to School	None	None
20130904	04-09-2013	04-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	247	2013247	36	36	201336	4	Wed	1	Back to School	None	None
20130905	05-09-2013	05-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	248	2013248	36	36	201336	5	Thu	1	Back to School	None	None
20130906	06-09-2013	06-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	249	2013249	36	36	201336	6	Fri	1	Back to School	None	None
20130907	07-09-2013	07-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	250	2013250	36	36	201336	7	Sat	0	Back to School	None	None
20130908	08-09-2013	08-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	251	2013251	37	37	201337	1	Sun	0	Back to School	None	None
20130909	09-09-2013	09-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	252	2013252	37	37	201337	2	Mon	1	Back to School	None	None
20130910	10-09-2013	10-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	253	2013253	37	37	201337	3	Tue	1	Back to School	None	None
20130911	11-09-2013	11-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	254	2013254	37	37	201337	4	Wed	1	Back to School	None	None
20130912	12-09-2013	12-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	255	2013255	37	37	201337	5	Thu	1	Back to School	None	None
20130913	13-09-2013	13-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	256	2013256	37	37	201337	6	Fri	1	Back to School	None	None
20130914	14-09-2013	14-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	257	2013257	37	37	201337	7	Sat	0	Back to School	None	None
20130915	15-09-2013	15-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	258	2013258	38	38	201338	1	Sun	0	Back to School	None	None
20130916	16-09-2013	16-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	259	2013259	38	38	201338	2	Mon	1	Back to School	None	None
20130917	17-09-2013	17-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	260	2013260	38	38	201338	3	Tue	1	Back to School	None	None
20130918	18-09-2013	18-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	261	2013261	38	38	201338	4	Wed	1	Back to School	None	None
20130919	19-09-2013	19-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	262	2013262	38	38	201338	5	Thu	1	Back to School	None	None
20130920	20-09-2013	20-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	263	2013263	38	38	201338	6	Fri	1	Back to School	None	None
20130921	21-09-2013	21-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	264	2013264	38	38	201338	7	Sat	0	Back to School	None	None
20130922	22-09-2013	22-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	265	2013265	39	39	201339	1	Sun	0	Back to School	None	None
20130923	23-09-2013	23-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	266	2013266	39	39	201339	2	Mon	1	Back to School	None	None
20130924	24-09-2013	24-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	267	2013267	39	39	201339	3	Tue	1	Back to School	None	None
20130925	25-09-2013	25-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	268	2013268	39	39	201339	4	Wed	1	Back to School	None	None
20130926	26-09-2013	26-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	269	2013269	39	39	201339	5	Thu	1	Back to School	None	None
20130927	27-09-2013	27-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	270	2013270	39	39	201339	6	Fri	1	Back to School	None	None
20130928	28-09-2013	28-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	271	2013271	39	39	201339	7	Sat	0	Back to School	None	None
20130929	29-09-2013	29-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	272	2013272	40	40	201340	1	Sun	0	Back to School	None	None
20130930	30-09-2013	30-09-2013 12:00:00 AM	2013	2013	3	201303	Q3	9	201309	September	Sep	273	2013273	40	40	201340	2	Mon	1	Back to School	None	None
20131001	01-10-2013	01-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	274	2013274	40	40	201340	3	Tue	1	None	Holiday	None
20131002	02-10-2013	02-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	275	2013275	40	40	201340	4	Wed	1	None	Holiday	None
20131003	03-10-2013	03-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	276	2013276	40	40	201340	5	Thu	1	None	Holiday	None
20131004	04-10-2013	04-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	277	2013277	40	40	201340	6	Fri	1	None	Holiday	None
20131005	05-10-2013	05-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	278	2013278	40	40	201340	7	Sat	0	None	Holiday	None
20131006	06-10-2013	06-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	279	2013279	41	41	201341	1	Sun	0	None	Holiday	None
20131007	07-10-2013	07-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	280	2013280	41	41	201341	2	Mon	1	None	Holiday	None
20131008	08-10-2013	08-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	281	2013281	41	41	201341	3	Tue	1	None	Holiday	None
20131009	09-10-2013	09-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	282	2013282	41	41	201341	4	Wed	1	None	Holiday	None
20131010	10-10-2013	10-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	283	2013283	41	41	201341	5	Thu	1	None	Holiday	None
20131011	11-10-2013	11-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	284	2013284	41	41	201341	6	Fri	1	None	Holiday	None
20131012	12-10-2013	12-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	285	2013285	41	41	201341	7	Sat	0	None	Holiday	None
20131013	13-10-2013	13-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	286	2013286	42	42	201342	1	Sun	0	None	Holiday	None
20131014	14-10-2013	14-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	287	2013287	42	42	201342	2	Mon	1	None	Holiday	None
20131015	15-10-2013	15-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	288	2013288	42	42	201342	3	Tue	1	None	Holiday	None
20131016	16-10-2013	16-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	289	2013289	42	42	201342	4	Wed	1	None	Holiday	None
20131017	17-10-2013	17-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	290	2013290	42	42	201342	5	Thu	1	None	Holiday	None
20131018	18-10-2013	18-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	291	2013291	42	42	201342	6	Fri	1	None	Holiday	None
20131019	19-10-2013	19-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	292	2013292	42	42	201342	7	Sat	0	None	Holiday	None
20131020	20-10-2013	20-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	293	2013293	43	43	201343	1	Sun	0	None	Holiday	None
20131021	21-10-2013	21-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	294	2013294	43	43	201343	2	Mon	1	None	Holiday	None
20131022	22-10-2013	22-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	295	2013295	43	43	201343	3	Tue	1	None	Holiday	None
20131023	23-10-2013	23-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	296	2013296	43	43	201343	4	Wed	1	None	Holiday	None
20131024	24-10-2013	24-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	297	2013297	43	43	201343	5	Thu	1	None	Holiday	None
20131025	25-10-2013	25-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	298	2013298	43	43	201343	6	Fri	1	None	Holiday	None
20131026	26-10-2013	26-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	299	2013299	43	43	201343	7	Sat	0	None	Holiday	None
20131027	27-10-2013	27-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	300	2013300	44	44	201344	1	Sun	0	None	Holiday	None
20131028	28-10-2013	28-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	301	2013301	44	44	201344	2	Mon	1	None	Holiday	None
20131029	29-10-2013	29-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	302	2013302	44	44	201344	3	Tue	1	None	Holiday	None
20131030	30-10-2013	30-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	303	2013303	44	44	201344	4	Wed	1	None	Holiday	None
20131031	31-10-2013	31-10-2013 12:00:00 AM	2013	2013	4	201304	Q4	10	201310	October	Oct	304	2013304	44	44	201344	5	Thu	1	None	Holiday	None
20131101	01-11-2013	01-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	305	2013305	44	44	201344	6	Fri	1	Holiday	Holiday	Holiday
20131102	02-11-2013	02-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	306	2013306	44	44	201344	7	Sat	0	Holiday	Holiday	Holiday
20131103	03-11-2013	03-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	307	2013307	45	45	201345	1	Sun	0	Holiday	Holiday	Holiday
20131104	04-11-2013	04-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	308	2013308	45	45	201345	2	Mon	1	Holiday	Holiday	Holiday
20131105	05-11-2013	05-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	309	2013309	45	45	201345	3	Tue	1	Holiday	Holiday	Holiday
20131106	06-11-2013	06-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	310	2013310	45	45	201345	4	Wed	1	Holiday	Holiday	Holiday
20131107	07-11-2013	07-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	311	2013311	45	45	201345	5	Thu	1	Holiday	Holiday	Holiday
20131108	08-11-2013	08-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	312	2013312	45	45	201345	6	Fri	1	Holiday	Holiday	Holiday
20131109	09-11-2013	09-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	313	2013313	45	45	201345	7	Sat	0	Holiday	Holiday	Holiday
20131110	10-11-2013	10-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	314	2013314	46	46	201346	1	Sun	0	Holiday	Holiday	Holiday
20131111	11-11-2013	11-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	315	2013315	46	46	201346	2	Mon	1	Holiday	Holiday	Holiday
20131112	12-11-2013	12-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	316	2013316	46	46	201346	3	Tue	1	Holiday	Holiday	Holiday
20131113	13-11-2013	13-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	317	2013317	46	46	201346	4	Wed	1	Holiday	Holiday	Holiday
20131114	14-11-2013	14-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	318	2013318	46	46	201346	5	Thu	1	Holiday	Holiday	Holiday
20131115	15-11-2013	15-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	319	2013319	46	46	201346	6	Fri	1	Holiday	Holiday	Holiday
20131116	16-11-2013	16-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	320	2013320	46	46	201346	7	Sat	0	Holiday	Holiday	Holiday
20131117	17-11-2013	17-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	321	2013321	47	47	201347	1	Sun	0	Holiday	Holiday	Holiday
20131118	18-11-2013	18-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	322	2013322	47	47	201347	2	Mon	1	Holiday	Holiday	Holiday
20131119	19-11-2013	19-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	323	2013323	47	47	201347	3	Tue	1	Holiday	Holiday	Holiday
20131120	20-11-2013	20-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	324	2013324	47	47	201347	4	Wed	1	Holiday	Holiday	Holiday
20131121	21-11-2013	21-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	325	2013325	47	47	201347	5	Thu	1	Holiday	Holiday	Holiday
20131122	22-11-2013	22-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	326	2013326	47	47	201347	6	Fri	1	Holiday	Holiday	Holiday
20131123	23-11-2013	23-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	327	2013327	47	47	201347	7	Sat	0	Holiday	Holiday	Holiday
20131124	24-11-2013	24-11-2013 12:00:00 AM	2013	2013	4	201304	Q4	11	201311	November	Nov	328	2013328	48	48	201348	1	Sun	0	Holiday	Holiday	Holiday
