DateSK,DateAK,DatetimeAK,CalendarYear,CalendarYearLabel,CalendarQuarter,CalendarYearQuarter,CalendarQuarterLabel,CalendarMonth,CalendarYearMonth,CalendarMonthLabel,CalendarMonthAbbreviation,DayNumberOfYear,CalendarYearDay,CalendarWeek,CalendarWeekLabel,CalendarYearWeek,CalendarDayOfWeek,CalendarDayOfWeekLabel,IsWorkDay,NorthAmericaSeason,EuropeSeason,AsiaSeason
20121101,2012-11-01,2012-11-01 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,306,2012306,44,44,201244,5,Thu,1,Holiday,Holiday,Holiday
20121102,2012-11-02,2012-11-02 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,307,2012307,44,44,201244,6,Fri,1,Holiday,Holiday,Holiday
20121103,2012-11-03,2012-11-03 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,308,2012308,44,44,201244,7,Sat,0,Holiday,Holiday,Holiday
20121104,2012-11-04,2012-11-04 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,309,2012309,45,45,201245,1,Sun,0,Holiday,Holiday,Holiday
20121105,2012-11-05,2012-11-05 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,310,2012310,45,45,201245,2,Mon,1,Holiday,Holiday,Holiday
20121106,2012-11-06,2012-11-06 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,311,2012311,45,45,201245,3,Tue,1,Holiday,Holiday,Holiday
20121107,2012-11-07,2012-11-07 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,312,2012312,45,45,201245,4,Wed,1,Holiday,Holiday,Holiday
20121108,2012-11-08,2012-11-08 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,313,2012313,45,45,201245,5,Thu,1,Holiday,Holiday,Holiday
20121109,2012-11-09,2012-11-09 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,314,2012314,45,45,201245,6,Fri,1,Holiday,Holiday,Holiday
20121110,2012-11-10,2012-11-10 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,315,2012315,45,45,201245,7,Sat,0,Holiday,Holiday,Holiday
20121111,2012-11-11,2012-11-11 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,316,2012316,46,46,201246,1,Sun,0,Holiday,Holiday,Holiday
20121112,2012-11-12,2012-11-12 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,317,2012317,46,46,201246,2,Mon,1,Holiday,Holiday,Holiday
20121113,2012-11-13,2012-11-13 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,318,2012318,46,46,201246,3,Tue,1,Holiday,Holiday,Holiday
20121114,2012-11-14,2012-11-14 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,319,2012319,46,46,201246,4,Wed,1,Holiday,Holiday,Holiday
20121115,2012-11-15,2012-11-15 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,320,2012320,46,46,201246,5,Thu,1,Holiday,Holiday,Holiday
20121116,2012-11-16,2012-11-16 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,321,2012321,46,46,201246,6,Fri,1,Holiday,Holiday,Holiday
20121117,2012-11-17,2012-11-17 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,322,2012322,46,46,201246,7,Sat,0,Holiday,Holiday,Holiday
20121118,2012-11-18,2012-11-18 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,323,2012323,47,47,201247,1,Sun,0,Holiday,Holiday,Holiday
20121119,2012-11-19,2012-11-19 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,324,2012324,47,47,201247,2,Mon,1,Holiday,Holiday,Holiday
20121120,2012-11-20,2012-11-20 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,325,2012325,47,47,201247,3,Tue,1,Holiday,Holiday,Holiday
20121121,2012-11-21,2012-11-21 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,326,2012326,47,47,201247,4,Wed,1,Holiday,Holiday,Holiday
20121122,2012-11-22,2012-11-22 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,327,2012327,47,47,201247,5,Thu,1,Holiday,Holiday,Holiday
20121123,2012-11-23,2012-11-23 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,328,2012328,47,47,201247,6,Fri,1,Holiday,Holiday,Holiday
20121124,2012-11-24,2012-11-24 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,329,2012329,47,47,201247,7,Sat,0,Holiday,Holiday,Holiday
20121125,2012-11-25,2012-11-25 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,330,2012330,48,48,201248,1,Sun,0,Holiday,Holiday,Holiday
20121126,2012-11-26,2012-11-26 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,331,2012331,48,48,201248,2,Mon,1,Holiday,Holiday,Holiday
20121127,2012-11-27,2012-11-27 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,332,2012332,48,48,201248,3,Tue,1,Holiday,Holiday,Holiday
20121128,2012-11-28,2012-11-28 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,333,2012333,48,48,201248,4,Wed,1,Holiday,Holiday,Holiday
20121129,2012-11-29,2012-11-29 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,334,2012334,48,48,201248,5,Thu,1,Holiday,Holiday,Holiday
20121130,2012-11-30,2012-11-30 00:00:00.000,2012,2012,4,201204,Q4,11,201211,November,Nov,335,2012335,48,48,201248,6,Fri,1,Holiday,Holiday,Holiday
20121201,2012-12-01,2012-12-01 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,336,2012336,48,48,201248,7,Sat,0,Holiday,Holiday,Holiday
20121202,2012-12-02,2012-12-02 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,337,2012337,49,49,201249,1,Sun,0,Holiday,Holiday,Holiday
20121203,2012-12-03,2012-12-03 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,338,2012338,49,49,201249,2,Mon,1,Holiday,Holiday,Holiday
20121204,2012-12-04,2012-12-04 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,339,2012339,49,49,201249,3,Tue,1,Holiday,Holiday,Holiday
20121205,2012-12-05,2012-12-05 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,340,2012340,49,49,201249,4,Wed,1,Holiday,Holiday,Holiday
20121206,2012-12-06,2012-12-06 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,341,2012341,49,49,201249,5,Thu,1,Holiday,Holiday,Holiday
20121207,2012-12-07,2012-12-07 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,342,2012342,49,49,201249,6,Fri,1,Holiday,Holiday,Holiday
20121208,2012-12-08,2012-12-08 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,343,2012343,49,49,201249,7,Sat,0,Holiday,Holiday,Holiday
20121209,2012-12-09,2012-12-09 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,344,2012344,50,50,201250,1,Sun,0,Holiday,Holiday,Holiday
20121210,2012-12-10,2012-12-10 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,345,2012345,50,50,201250,2,Mon,1,Holiday,Holiday,Holiday
20121211,2012-12-11,2012-12-11 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,346,2012346,50,50,201250,3,Tue,1,Holiday,Holiday,Holiday
20121212,2012-12-12,2012-12-12 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,347,2012347,50,50,201250,4,Wed,1,Holiday,Holiday,Holiday
20121213,2012-12-13,2012-12-13 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,348,2012348,50,50,201250,5,Thu,1,Holiday,Holiday,Holiday
20121214,2012-12-14,2012-12-14 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,349,2012349,50,50,201250,6,Fri,1,Holiday,Holiday,Holiday
20121215,2012-12-15,2012-12-15 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,350,2012350,50,50,201250,7,Sat,0,Holiday,Holiday,Holiday
20121216,2012-12-16,2012-12-16 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,351,2012351,51,51,201251,1,Sun,0,Holiday,Holiday,Holiday
20121217,2012-12-17,2012-12-17 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,352,2012352,51,51,201251,2,Mon,1,Holiday,Holiday,Holiday
20121218,2012-12-18,2012-12-18 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,353,2012353,51,51,201251,3,Tue,1,Holiday,Holiday,Holiday
20121219,2012-12-19,2012-12-19 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,354,2012354,51,51,201251,4,Wed,1,Holiday,Holiday,Holiday
20121220,2012-12-20,2012-12-20 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,355,2012355,51,51,201251,5,Thu,1,Holiday,Holiday,Holiday
20121221,2012-12-21,2012-12-21 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,356,2012356,51,51,201251,6,Fri,1,Holiday,Holiday,Holiday
20121222,2012-12-22,2012-12-22 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,357,2012357,51,51,201251,7,Sat,0,Holiday,Holiday,Holiday
20121223,2012-12-23,2012-12-23 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,358,2012358,52,52,201252,1,Sun,0,Holiday,Holiday,Holiday
20121224,2012-12-24,2012-12-24 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,359,2012359,52,52,201252,2,Mon,1,Holiday,Holiday,Holiday
20121225,2012-12-25,2012-12-25 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,360,2012360,52,52,201252,3,Tue,1,Holiday,Holiday,Holiday
20121226,2012-12-26,2012-12-26 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,361,2012361,52,52,201252,4,Wed,1,Holiday,Holiday,Holiday
20121227,2012-12-27,2012-12-27 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,362,2012362,52,52,201252,5,Thu,1,Holiday,Holiday,Holiday
20121228,2012-12-28,2012-12-28 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,363,2012363,52,52,201252,6,Fri,1,Holiday,Holiday,Holiday
20121229,2012-12-29,2012-12-29 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,364,2012364,52,52,201252,7,Sat,0,Holiday,Holiday,Holiday
20121230,2012-12-30,2012-12-30 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,365,2012365,53,53,201253,1,Sun,0,Holiday,Holiday,Holiday
20121231,2012-12-31,2012-12-31 00:00:00.000,2012,2012,4,201204,Q4,12,201212,December,Dec,366,2012366,53,53,201253,2,Mon,1,NULL,NULL,NULL
20130101,2013-01-01,2013-01-01 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,1,2013001,1,1,201301,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20130102,2013-01-02,2013-01-02 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,2,2013002,1,1,201301,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20130103,2013-01-03,2013-01-03 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,3,2013003,1,1,201301,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20130104,2013-01-04,2013-01-04 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,4,2013004,1,1,201301,6,Fri,1,Spring/Back to Business,Holiday,Holiday
20130105,2013-01-05,2013-01-05 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,5,2013005,1,1,201301,7,Sat,0,Spring/Back to Business,Holiday,Holiday
20130106,2013-01-06,2013-01-06 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,6,2013006,2,2,201302,1,Sun,0,Spring/Back to Business,Holiday,Holiday
20130107,2013-01-07,2013-01-07 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,7,2013007,2,2,201302,2,Mon,1,Spring/Back to Business,Holiday,Holiday
20130108,2013-01-08,2013-01-08 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,8,2013008,2,2,201302,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20130109,2013-01-09,2013-01-09 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,9,2013009,2,2,201302,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20130110,2013-01-10,2013-01-10 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,10,2013010,2,2,201302,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20130111,2013-01-11,2013-01-11 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,11,2013011,2,2,201302,6,Fri,1,Spring/Back to Business,Holiday,Holiday
20130112,2013-01-12,2013-01-12 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,12,2013012,2,2,201302,7,Sat,0,Spring/Back to Business,Holiday,Holiday
20130113,2013-01-13,2013-01-13 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,13,2013013,3,3,201303,1,Sun,0,Spring/Back to Business,Holiday,Holiday
20130114,2013-01-14,2013-01-14 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,14,2013014,3,3,201303,2,Mon,1,Spring/Back to Business,Holiday,Holiday
20130115,2013-01-15,2013-01-15 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,15,2013015,3,3,201303,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20130116,2013-01-16,2013-01-16 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,16,2013016,3,3,201303,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20130117,2013-01-17,2013-01-17 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,17,2013017,3,3,201303,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20130118,2013-01-18,2013-01-18 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,18,2013018,3,3,201303,6,Fri,1,Spring/Back to Business,Holiday,Holiday
20130119,2013-01-19,2013-01-19 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,19,2013019,3,3,201303,7,Sat,0,Spring/Back to Business,Holiday,Holiday
20130120,2013-01-20,2013-01-20 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,20,2013020,4,4,201304,1,Sun,0,Spring/Back to Business,Holiday,Holiday
20130121,2013-01-21,2013-01-21 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,21,2013021,4,4,201304,2,Mon,1,Spring/Back to Business,Holiday,Holiday
20130122,2013-01-22,2013-01-22 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,22,2013022,4,4,201304,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20130123,2013-01-23,2013-01-23 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,23,2013023,4,4,201304,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20130124,2013-01-24,2013-01-24 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,24,2013024,4,4,201304,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20130125,2013-01-25,2013-01-25 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,25,2013025,4,4,201304,6,Fri,1,Spring/Back to Business,Holiday,Holiday
20130126,2013-01-26,2013-01-26 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,26,2013026,4,4,201304,7,Sat,0,Spring/Back to Business,Holiday,Holiday
20130127,2013-01-27,2013-01-27 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,27,2013027,5,5,201305,1,Sun,0,Spring/Back to Business,Holiday,Holiday
20130128,2013-01-28,2013-01-28 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,28,2013028,5,5,201305,2,Mon,1,Spring/Back to Business,Holiday,Holiday
20130129,2013-01-29,2013-01-29 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,29,2013029,5,5,201305,3,Tue,1,Spring/Back to Business,Holiday,Holiday
20130130,2013-01-30,2013-01-30 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,30,2013030,5,5,201305,4,Wed,1,Spring/Back to Business,Holiday,Holiday
20130131,2013-01-31,2013-01-31 00:00:00.000,2013,2013,1,201301,Q1,1,201301,January,Jan,31,2013031,5,5,201305,5,Thu,1,Spring/Back to Business,Holiday,Holiday
20130201,2013-02-01,2013-02-01 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,32,2013032,5,5,201305,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130202,2013-02-02,2013-02-02 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,33,2013033,5,5,201305,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130203,2013-02-03,2013-02-03 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,34,2013034,6,6,201306,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130204,2013-02-04,2013-02-04 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,35,2013035,6,6,201306,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130205,2013-02-05,2013-02-05 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,36,2013036,6,6,201306,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130206,2013-02-06,2013-02-06 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,37,2013037,6,6,201306,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130207,2013-02-07,2013-02-07 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,38,2013038,6,6,201306,5,Thu,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130208,2013-02-08,2013-02-08 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,39,2013039,6,6,201306,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130209,2013-02-09,2013-02-09 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,40,2013040,6,6,201306,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130210,2013-02-10,2013-02-10 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,41,2013041,7,7,201307,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130211,2013-02-11,2013-02-11 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,42,2013042,7,7,201307,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130212,2013-02-12,2013-02-12 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,43,2013043,7,7,201307,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130213,2013-02-13,2013-02-13 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,44,2013044,7,7,201307,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130214,2013-02-14,2013-02-14 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,45,2013045,7,7,201307,5,Thu,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130215,2013-02-15,2013-02-15 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,46,2013046,7,7,201307,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130216,2013-02-16,2013-02-16 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,47,2013047,7,7,201307,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130217,2013-02-17,2013-02-17 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,48,2013048,8,8,201308,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130218,2013-02-18,2013-02-18 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,49,2013049,8,8,201308,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130219,2013-02-19,2013-02-19 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,50,2013050,8,8,201308,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130220,2013-02-20,2013-02-20 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,51,2013051,8,8,201308,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130221,2013-02-21,2013-02-21 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,52,2013052,8,8,201308,5,Thu,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130222,2013-02-22,2013-02-22 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,53,2013053,8,8,201308,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130223,2013-02-23,2013-02-23 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,54,2013054,8,8,201308,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130224,2013-02-24,2013-02-24 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,55,2013055,9,9,201309,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130225,2013-02-25,2013-02-25 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,56,2013056,9,9,201309,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130226,2013-02-26,2013-02-26 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,57,2013057,9,9,201309,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130227,2013-02-27,2013-02-27 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,58,2013058,9,9,201309,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130228,2013-02-28,2013-02-28 00:00:00.000,2013,2013,1,201301,Q1,2,201302,February,Feb,59,2013059,9,9,201309,5,Thu,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130301,2013-03-01,2013-03-01 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,60,2013060,9,9,201309,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130302,2013-03-02,2013-03-02 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,61,2013061,9,9,201309,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130303,2013-03-03,2013-03-03 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,62,2013062,10,10,201310,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130304,2013-03-04,2013-03-04 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,63,2013063,10,10,201310,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130305,2013-03-05,2013-03-05 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,64,2013064,10,10,201310,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130306,2013-03-06,2013-03-06 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,65,2013065,10,10,201310,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130307,2013-03-07,2013-03-07 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,66,2013066,10,10,201310,5,Thu,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130308,2013-03-08,2013-03-08 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,67,2013067,10,10,201310,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130309,2013-03-09,2013-03-09 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,68,2013068,10,10,201310,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130310,2013-03-10,2013-03-10 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,69,2013069,11,11,201311,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130311,2013-03-11,2013-03-11 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,70,2013070,11,11,201311,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130312,2013-03-12,2013-03-12 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,71,2013071,11,11,201311,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130313,2013-03-13,2013-03-13 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,72,2013072,11,11,201311,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130314,2013-03-14,2013-03-14 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,73,2013073,11,11,201311,5,Thu,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130315,2013-03-15,2013-03-15 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,74,2013074,11,11,201311,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130316,2013-03-16,2013-03-16 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,75,2013075,11,11,201311,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130317,2013-03-17,2013-03-17 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,76,2013076,12,12,201312,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130318,2013-03-18,2013-03-18 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,77,2013077,12,12,201312,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130319,2013-03-19,2013-03-19 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,78,2013078,12,12,201312,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130320,2013-03-20,2013-03-20 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,79,2013079,12,12,201312,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130321,2013-03-21,2013-03-21 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,80,2013080,12,12,201312,5,Thu,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130322,2013-03-22,2013-03-22 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,81,2013081,12,12,201312,6,Fri,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130323,2013-03-23,2013-03-23 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,82,2013082,12,12,201312,7,Sat,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130324,2013-03-24,2013-03-24 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,83,2013083,13,13,201313,1,Sun,0,Spring/Back to Business,Spring/Business,Spring/Back to School
20130325,2013-03-25,2013-03-25 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,84,2013084,13,13,201313,2,Mon,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130326,2013-03-26,2013-03-26 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,85,2013085,13,13,201313,3,Tue,1,Spring/Back to Business,Spring/Business,Spring/Back to School
20130327,2013-03-27,2013-03-27 00:00:00.000,2013,2013,1,201301,Q1,3,201303,March,Mar,86,2013086,13,13,201313,4,Wed,1,Spring/Back to Business,Spring/Business,Spring/Back to School
